ENSP00000282841 6.8179
ENSP00000355560 6.9156
ENSP00000355559 7.0230
ENSP00000355556 7.2751
ENSP00000264187 7.3524
ENSP00000346635 6.8750
ENSP00000335076 7.0345
ENSP00000355541 6.9023
ENSP00000355537 7.3684
ENSP00000355536 7.0652
ENSP00000318884 7.3534
ENSP00000355523 6.9236
ENSP00000355518 7.0226
ENSP00000311873 6.8783
ENSP00000355500 6.8016
ENSP00000355499 6.8856
ENSP00000263826 6.7925
ENSP00000355493 6.9204
ENSP00000306528 6.9349
ENSP00000406327 6.9649
ENSP00000283179 7.1999
ENSP00000355471 6.9102
ENSP00000355467 7.0743
ENSP00000355465 6.7466
ENSP00000340749 6.8933
ENSP00000355428 7.5751
ENSP00000272065 7.0483
ENSP00000252804 7.4587
ENSP00000371559 7.2062
ENSP00000324318 7.5530
ENSP00000333666 7.4179
ENSP00000313350 7.1989
ENSP00000339095 7.2379
ENSP00000322568 7.9824
ENSP00000256707 6.9363
ENSP00000302177 6.8549
ENSP00000281419 7.2236
ENSP00000347504 6.9334
ENSP00000238112 6.8698
ENSP00000417580 7.0477
ENSP00000309968 6.9595
ENSP00000238081 7.1855
ENSP00000263663 6.7784
ENSP00000324693 7.1156
ENSP00000353770 7.2382
ENSP00000310749 7.6439
ENSP00000371101 6.8527
ENSP00000272227 7.0772
ENSP00000317985 6.8205
ENSP00000234142 7.3848
ENSP00000256720 7.1436
ENSP00000281513 6.9228
ENSP00000233084 6.8521
ENSP00000323439 6.7192
ENSP00000318977 6.7206
ENSP00000370648 7.4713
ENSP00000333018 6.9489
ENSP00000314444 6.8612
ENSP00000175091 7.0293
ENSP00000338173 6.8401
ENSP00000272233 7.8761
ENSP00000305193 7.4643
ENSP00000237822 6.9060
ENSP00000238789 6.8001
ENSP00000295148 6.8824
ENSP00000233468 6.9974
ENSP00000238721 7.2470
ENSP00000347244 6.9060
ENSP00000320940 6.9015
ENSP00000330389 7.5349
ENSP00000260662 6.9930
ENSP00000384081 7.4325
ENSP00000264709 7.5269
ENSP00000384084 7.1153
ENSP00000391447 7.0318
ENSP00000264712 7.5773
ENSP00000264710 7.0146
ENSP00000370023 7.1121
ENSP00000325136 7.0438
ENSP00000260585 6.8997
ENSP00000345528 7.5178
ENSP00000288699 7.3983
ENSP00000233121 7.1547
ENSP00000238788 7.3485
ENSP00000260598 7.4534
ENSP00000260643 7.3910
ENSP00000310208 7.3812
ENSP00000264705 7.3961
ENSP00000264720 7.1084
ENSP00000394869 7.2130
ENSP00000233575 7.2820
ENSP00000233557 7.1310
ENSP00000260570 7.1691
ENSP00000347648 7.0166
ENSP00000264718 7.0156
ENSP00000336750 7.1198
ENSP00000323837 7.0342
ENSP00000296102 7.1511
ENSP00000306817 7.0869
ENSP00000343412 6.9526
ENSP00000264716 7.6793
ENSP00000296122 6.8205
ENSP00000302801 6.9321
ENSP00000384302 6.8787
ENSP00000373700 7.3600
ENSP00000261353 7.1442
ENSP00000378733 7.3846
ENSP00000310551 6.8965
ENSP00000327116 7.5290
ENSP00000295065 6.8806
ENSP00000295066 6.8300
ENSP00000320885 7.0248
ENSP00000368648 6.7945
ENSP00000238831 6.8428
ENSP00000393596 6.8200
ENSP00000313953 6.8468
ENSP00000238823 7.0256
ENSP00000280527 7.1763
ENSP00000263918 6.9575
ENSP00000233099 6.8312
ENSP00000386772 6.8181
ENSP00000233057 6.7386
ENSP00000234170 6.8037
ENSP00000002125 6.8978
ENSP00000234179 6.8425
ENSP00000234195 6.7107
ENSP00000368237 6.8310
ENSP00000387088 6.9320
ENSP00000272252 7.1838
ENSP00000325905 6.8977
ENSP00000281950 6.9401
ENSP00000384675 6.7519
ENSP00000263881 6.7434
ENSP00000423933 6.8570
ENSP00000320663 6.8461
ENSP00000234301 7.1847
ENSP00000385045 6.8769
ENSP00000282388 8.0798
ENSP00000385995 6.8641
ENSP00000260605 6.8021
ENSP00000260665 6.8836
ENSP00000282412 6.8236
ENSP00000260648 6.8450
ENSP00000367755 7.0301
ENSP00000263736 6.9022
ENSP00000306124 7.3224
ENSP00000238738 7.0375
ENSP00000238892 6.8739
ENSP00000317271 7.0225
ENSP00000272298 6.7539
ENSP00000233146 6.8750
ENSP00000234420 6.9585
ENSP00000384823 6.8553
ENSP00000343633 6.7900
ENSP00000294952 6.8746
ENSP00000295304 6.8962
ENSP00000185150 6.8851
ENSP00000384211 6.8195
ENSP00000378161 7.0952
ENSP00000349259 7.2732
ENSP00000337838 6.9127
ENSP00000272317 7.1001
ENSP00000263629 6.7937
ENSP00000338728 6.7153
ENSP00000295117 6.8162
ENSP00000393953 6.8094
ENSP00000342381 6.7838
ENSP00000238714 6.7831
ENSP00000295025 6.8040
ENSP00000326003 6.8404
ENSP00000381577 6.7294
ENSP00000384863 6.7038
ENSP00000385158 6.8858
ENSP00000377958 7.0399
ENSP00000308236 7.2625
ENSP00000305595 7.0370
ENSP00000263991 6.7961
ENSP00000282549 7.6709
ENSP00000438144 7.0193
ENSP00000338703 6.8551
ENSP00000272322 6.7088
ENSP00000238875 7.0229
ENSP00000238855 6.7659
ENSP00000234256 7.5565
ENSP00000387286 6.9441
ENSP00000367220 6.9093
ENSP00000272369 7.0280
ENSP00000295121 7.0017
ENSP00000263657 7.1171
ENSP00000234310 6.8158
ENSP00000263655 7.4575
ENSP00000301945 7.2059
ENSP00000354347 6.9343
ENSP00000387219 6.9269
ENSP00000386456 7.1058
ENSP00000377833 7.1578
ENSP00000244227 7.1459
ENSP00000305556 7.5330
ENSP00000401371 6.8322
ENSP00000387654 7.0379
ENSP00000272348 6.8321
ENSP00000037869 7.3556
ENSP00000264436 7.4249
ENSP00000389087 7.4272
ENSP00000244217 7.0124
ENSP00000244230 6.8094
ENSP00000264447 6.7627
ENSP00000272427 6.9257
ENSP00000234454 7.6105
ENSP00000258098 7.7030
ENSP00000374152 7.2093
ENSP00000258083 7.5108
ENSP00000258091 7.2992
ENSP00000272424 6.7235
ENSP00000272444 6.9496
ENSP00000344742 7.0772
ENSP00000264093 7.1721
ENSP00000331369 7.2142
ENSP00000379364 6.8289
ENSP00000377617 7.0427
ENSP00000354791 7.3390
ENSP00000006526 7.3233
ENSP00000272430 7.3914
ENSP00000233331 7.6099
ENSP00000233616 7.4259
ENSP00000258105 7.6504
ENSP00000233630 7.2502
ENSP00000366748 7.2927
ENSP00000258080 7.4314
